"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"latit","1972","[10724] BORSI S. (1972)","samp. T 72",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","TUZLA AREA, BABABURUM",39.7,26.2,39.7,26.2,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.82,0.94,16.97,5.94,2.21,4.68,3.82,0.47,1.32,5.037076,97.887076,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. T 38",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","TUZLA AREA, BEHRAMKALE",39.7,26.2,39.7,26.2,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.53,0.43,16.8,5.12,1.95,3.61,3.83,0.3,0.55,4.218198,98.788198,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. T 27",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","TUZLA AREA, ALTINOA",39.7,26.2,39.7,26.2,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",61.9,0.69,15.7,5.05,1.66,4.34,3.74,0.27,1.71,4.083168,97.433168,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. T 67",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","TUZLA AREA, AYVACIK",39.7,26.2,39.7,26.2,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.93,0.66,15.78,4.24,2.06,4.84,3.64,0.31,1.58,3.236594,97.696594,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. T 66",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","TUZLA AREA, AYVACIK",39.7,26.2,39.7,26.2,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",64.31,0.62,16.24,3.34,1.02,4.66,3.89,0.3,1.09,4.125952,98.505952,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 2",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","PARAKOILA, W OF KALLONI GULF",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",66.46,0.3,15.87,1.95,1.05,4.37,3.29,0.11,4.37,1.83467,95.23467,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 27",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","N OF ERESOS",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.36,0.64,17.07,4.89,2.43,2.62,3.9,0.27,1.57,3.925472,98.105472,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 15",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","PARAKOILA, W OF KALLONI GULF",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.18,0.54,15.43,5.66,3.34,3.58,3.08,0.22,1.12,4.107596,98.137596,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 21",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","SE OF AGRA",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.86,0.73,16.41,5.91,2.46,2.93,3.21,0.29,2.02,4.757316,97.557316,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 26",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","ERESOS",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",61,0.58,16.32,5.87,2.84,2.33,3.64,0.21,2.04,4.566374,97.356374,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 20",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","SE OF AGRA",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.22,0.71,16.22,6.05,2.88,3.07,3.29,0.27,2.17,4.686374,97.396374,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 4B",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","BASILIKA, NE OF POLIKNITOS",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.68,0.91,16.92,7.84,2.32,2.7,3.57,0.5,3.15,5.982426,96.422426,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10724] BORSI S. (1972)","samp. L 41",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","PAMFILA",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",52.94,0.79,14.43,6.88,9.19,3.56,2.35,0.89,2.31,6.172306,97.202306,"10724","[10724] BORSI S., FERRARA G., INNOCENTI F., MAZZUOLI R.:   GEOCHRONOLOGY AND PETROLOGY OF RECENT VOLCANICS IN THE EASTERN AEGEAN SEA (WEST ANATOLIA AND LESVOS ISLAND) |  BULL. VOLCANOL. 36    [1972]  473-496  | doi: 10.1007/BF02597122"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 83",202672,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","W KARABURUN",38.6,26.5,38.6,26.5,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",53.53,0.92,14.06,8.12,8.96,2.52,2.6,0.39,1.17,6.775252,97.875252,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 87",202673,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","SW KARABURUN",38.6,26.5,38.6,26.5,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.37,0.87,16.74,7.44,6.63,1.98,3.08,0.36,1.35,6.08942,98.55942,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 85",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","SW KARABURUN",38.6,26.5,38.6,26.5,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",56.94,0.84,16.77,6.89,4.85,2.2,3.17,0.24,1.94,5.826714,97.726714,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 84",202674,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","SW KARABURUN",38.6,26.5,38.6,26.5,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.01,0.81,18.25,7.04,3.1,2.22,3.63,0.2,1.42,5.806796,98.066796,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 86",202675,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","SW KARABURUN",38.6,26.5,38.6,26.5,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.51,0.78,17.37,7.26,3.03,2.12,3.6,0.21,1.5,5.831926,97.711926,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 64",202676,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","ERMEGAN DA",38.27,26.38,38.27,26.38,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.85,0.66,15.94,6.02,3.48,2.85,3.37,0.23,1.09,4.812486,98.212486,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 95",202677,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","HILDIR K�Y",38.4,26.4,38.4,26.4,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",61.07,0.63,16.27,5.74,3.36,2.99,3.38,0.21,0.94,4.706614,98.356614,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. T 1",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","N IZMIR, KARSIYEKA",38.41,27.15,38.41,27.15,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",59.97,0.93,15.77,6.23,2.88,3.33,3.28,0.32,1.27,5.431144,98.141144,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 65",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","ERMEGAN DA",38.27,26.38,38.27,26.38,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.61,0.69,17.2,5.82,2.67,3.07,3.58,0.18,1.12,5.036434,98.856434,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 60",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","N ERMEGAN DA",38.27,26.38,38.27,26.38,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",61.91,0.65,16.38,5.49,2.76,3.23,3.19,0.2,1.45,4.632546,98.442546,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 99",202679,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","S ALACATI",38.27,26.38,38.27,26.38,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.78,0.8,16.62,5.71,2.72,3.09,3.53,0.28,0.95,4.70439,98.23439,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 63",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","S ERMEGAN DA",38.27,26.38,38.27,26.38,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.08,0.57,16.42,5.43,2.72,3.03,3.34,0.15,1.49,4.385452,98.125452,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1972","[10858] INNOCENTI F. (1972)","samp. K 51",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","VELI DA",38.4,26.45,38.4,26.45,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.7,0.68,16.98,5.12,1.58,3.08,3.8,0.18,1.01,4.141544,98.261544,"10858","[10858] INNOCENTI F., MAZZUOLI R.:   PETROLOGY OF THE IZMIR-KARABURUN VOLCANIC AREA (WEST TURKEY) |  BULL. VOLCANOL. 36    [1972]  83-104  | doi: 10.1007/BF02596983"
"latit","1984","[10943] FYTIKAS M. (1984)","samp. BO-11",NA,"ANATOLIA-IRAN BELT / TURKEY / CENTRAL ANATOLIAN VOLCANIC BELT","BODRUM",36.17,32.8,36.17,32.8,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",58.59,0.75,16.74,5.16,3.03,4.11,3.93,0.35,1.75,4.982988,97.642988,"10943","[10943] FYTIKAS M., INNOCENTI F., MANETTI P., MAZZUOLI R., PECCERILLO A., VILLARI L.:   TERTIARY TO QUATERNARY EVOLUTION OF VOLCANISM IN THE AEGEAN REGION |  SPEC. PUBL. GEOL. SOC. LONDON 17    [1984]  687-699  | doi: 10.1144/GSL.SP.1984.017.01.55"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 78-32",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","1 KM NW OF RIFUGIO DELLE MACINAIE",42.88,11.68,42.88,11.68,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",56.26,0.8,16.68,7.01,4.13,5.65,1.87,0.31,NA,5.46924,98.17924,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 77-1",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","CASTEL DEL PIANO",42.88,11.62,42.88,11.62,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",65.37,0.26,15.64,3.58,1.66,5.25,2.51,0.15,NA,3.443848,97.863848,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 77-19",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","MARRONETO QUARRY (SANTA FIORA)",42.88,11.62,42.88,11.62,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",65.53,0.6,15.6,3.4,1.57,5.2,2.56,0.14,NA,3.363868,97.963868,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 78-20",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","VIVO D^ORCIA",42.88,11.55,42.88,11.55,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",66.37,0.49,15.57,2.83,1.24,5.92,2.49,0.08,NA,2.95992,97.94992,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 80-89",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","PIANCASTAGNAIO",42.88,11.62,42.88,11.62,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",66.7,0.48,18.11,2.47,1.16,5.79,2.24,0.2,NA,2.785792,99.935792,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 77-27",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","POGGIO PINZI (UNIT 3)",42.88,11.55,42.88,11.55,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",64.05,0.59,16.76,3.43,1.86,5.01,1.99,0.22,NA,4.073848,97.983848,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 77-17",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","LAVA DOME AT LA MONTAGNOLA",42.88,11.55,42.88,11.55,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",64.84,0.61,18.15,3.46,1.7,5.14,2.21,0.2,NA,3.787836,100.097836,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 77-24",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA","ROAD FROM QUARANTA TO THE VOLCANO SUMMIT",42.88,11.55,42.88,11.55,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",65.45,0.56,15.37,3.5,1.82,4.66,2.44,0.1,NA,4.070862,97.970862,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1981","[11027] BIGAZZI G. (1981)","samp. MA 77-14",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA / LA VETTA UNIT","SASSO DI RENZOLA (UNIT 5)",42.88,11.55,42.88,11.55,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","PLEISTOCENE",NA,"WHOLE ROCK",59.9,0.7,16.59,5.39,3.13,5.35,1.72,0.24,NA,4.830822,97.850822,"11027","[11027] BIGAZZI G., BONADONNA F. P., GHEZZO C., GIULIANI O., RADICATI DI BROZOLO F., RITA F.:   GEOCHRONOLOGICAL STUDY OF THE MONTE AMIATA LAVAS (CENTRAL ITALY) |  BULL. VOLCANOL. 44    [1981]  455-465  | doi: 10.1007/BF02600577"
"latit","1979","[11037] GHIARA M. R. (1979)","samp. 4",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA / MONTE LATTANI DOME","MONTE LATTANI",41.278,13.9847,41.278,13.9847,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",56.21,0.6,18.53,6.74,2.49,4.58,3.48,0.2,NA,5.60437,98.43437,"11037","[11037] GHIARA M. R., LIRER L., MUNNO R.:   MINERALOGY AND GEOCHEMISTRY OF THE ^LOW-POTASSIUM SERIES^ OF THE CAMPANIA VOLCANICS (SOUTH ITALY) |  CHEM. GEOL. 26    [1979]  29-49  | doi: 10.1016/0009-2541(79)90028-7"
"latit","1979","[11037] GHIARA M. R. (1979)","samp. 11",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ISCHIA","CAVA NOCELLE",40.7285,13.9353,40.7285,13.9353,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",54.07,1.23,18.33,5.89,2.69,5.1,4.83,1,NA,5.836494,98.976494,"11037","[11037] GHIARA M. R., LIRER L., MUNNO R.:   MINERALOGY AND GEOCHEMISTRY OF THE ^LOW-POTASSIUM SERIES^ OF THE CAMPANIA VOLCANICS (SOUTH ITALY) |  CHEM. GEOL. 26    [1979]  29-49  | doi: 10.1016/0009-2541(79)90028-7"
